"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"PPT","Putnam Premier Income Trust","5.13","$547.19M","1988","n/a","n/a","https://www.nasdaq.com/symbol/ppt",
"NEW","Puxin Limited","7.74","$600.84M","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/new",
"PVH","PVH Corp.","126.05","$9.67B","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/pvh",
"PXS","Pyxis Tankers Inc.","0.955","$19.94M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/pxs",
"PYX","Pyxus International, Inc.","43.05","$422.82M","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/pyx",
"PZN","Pzena Investment Management Inc","9.38","$651.45M","2007","Finance","Investment Managers","https://www.nasdaq.com/symbol/pzn",
"QTWO","Q2 Holdings, Inc.","50.05","$2.15B","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qtwo",
"QADA","QAD Inc.","46.95","$912.49M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qada",
"QADB","QAD Inc.","37.5","$735.79M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qadb",
"QCRH","QCR Holdings, Inc.","37.45","$586.63M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/qcrh",
"QEP","QEP Resources, Inc.","11.15","$2.64B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/qep",
"QGEN","Qiagen N.V.","34.36","$7.8B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/qgen",
"QGEN","Qiagen N.V.","34.36","$7.8B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/qgen",
"QIWI","QIWI plc","12.12","$739.25M","2013","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qiwi",
"QRVO","Qorvo, Inc.","72.68","$9.13B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/qrvo",
"QTS","QTS Realty Trust, Inc.","39.35","$2.01B","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/qts",
"QTS^A","QTS Realty Trust, Inc.","24.9491","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qts^a",
"QTS^B","QTS Realty Trust, Inc.","99.83","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qts^b",
"QUAD","Quad Graphics, Inc","16.82","$869.19M","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/quad",
"KWR","Quaker Chemical Corporation","189.9","$2.53B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kwr",
"QCOM","QUALCOMM Incorporated","64.29","$94.45B","1991","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/qcom",
"QBAK","Qualstar Corporation","6.86","$14.05M","2000","Technology","Electronic Components","https://www.nasdaq.com/symbol/qbak",
"QLYS","Qualys, Inc.","73.56","$2.87B","2012","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qlys",
"NX","Quanex Building Products Corporation","16.08","$565.45M","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","31.34","$4.66B","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/pwr",
"QTNA","Quantenna Communications, Inc.","16.45","$607.09M","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/qtna",
"QTRX","Quanterix Corporation","17.58","$388.51M","2017","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/qtrx",
"QTM","Quantum Corporation","2.57","$89.3M","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/qtm",
"QTRH","Quarterhill Inc.","1.25","$148.52M","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/qtrh",
"QD","Qudian Inc.","4.59","$1.5B","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/qd",
"DGX","Quest Diagnostics Incorporated","100.25","$13.7B","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/dgx",
"QRHC","Quest Resource Holding Corporation.","2.55","$39.05M","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/qrhc",
"QUIK","QuickLogic Corporation","0.9291","$87.88M","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/quik",
"QDEL","Quidel Corporation","63.7","$2.49B","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/qdel",
"QNST","QuinStreet, Inc.","12.81","$628.69M","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qnst",
"QES","Quintana Energy Services Inc.","7.29","$245.17M","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/qes",
"QUMU","Qumu Corporation","2.682","$25.56M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qumu",
"QHC","Quorum Health Corporation","4.05","$125.11M","2016","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/qhc",
"QTNT","Quotient Limited","6.74","$336.66M","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/qtnt",
"QUOT","Quotient Technology Inc.","12.65","$1.2B","2014","Consumer Services","Advertising","https://www.nasdaq.com/symbol/quot",
"QRTEA","Qurate Retail, Inc.","21.12","$9.72B","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/qrtea",
"QRTEB","Qurate Retail, Inc.","20.8251","$9.59B","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/qrteb",
"QTT","Qutoutiao Inc.","7.2","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/qtt",
"QVCD","QVC, Inc.","22.89","n/a","2018","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/qvcd",
"CTAA","Qwest Corporation","25.11","n/a","2016","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctaa",
"CTBB","Qwest Corporation","22.3","n/a","2016","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctbb",
"CTDD","Qwest Corporation","23.17","n/a","2017","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctdd",
"CTV","Qwest Corporation","23.97","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctv",
"CTY","Qwest Corporation","21.57","n/a","2013","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/cty",
"CTZ","Qwest Corporation","23.21","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctz",
"RRD","R.R. Donnelley & Sons Company","4.34","$305.54M","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/rrd",
"RRD","R.R. Donnelley & Sons Company","4.34","$305.54M","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/rrd",
"RCM","R1 RCM Inc.","8.12","$893.06M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/rcm",
"RMED","Ra Medical Systems, Inc.","12.07","n/a","2018","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/rmed",
"RARX","Ra Pharmaceuticals, Inc.","15.29","$494.48M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rarx",
"RADA","RADA Electronic Industries Ltd.","2.69","$88.52M","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/rada",
"RDCM","Radcom Ltd.","9.31","$127M","1997","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/rdcm",
"RDN","Radian Group Inc.","18.89","$4.03B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rdn",
"RLGT","Radiant Logistics, Inc.","5.22","$258.15M","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/rlgt",
"RLGT^A","Radiant Logistics, Inc.","25.8788","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rlgt^a",
"RSYS","RadiSys Corporation","1.58","$62.6M","1995","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/rsys",
"RDUS","Radius Health, Inc.","19.21","$873.6M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rdus",
"RDNT","RadNet, Inc.","15.62","$754.21M","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/rdnt",
"RDWR","Radware Ltd.","22.73","$1.01B","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rdwr",
"RFL","Rafael Holdings, Inc.","8.44","$105.84M","2018","Finance","Real Estate","https://www.nasdaq.com/symbol/rfl",
"RL","Ralph Lauren Corporation","121.42","$9.85B","1997","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/rl",
"METC","Ramaco Resources, Inc.","7.98","$319.86M","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/metc",
"RMBS","Rambus, Inc.","9.18","$985.43M","1997","Technology","Semiconductors","https://www.nasdaq.com/symbol/rmbs",
"RPT","Ramco-Gershenson Properties Trust","12.59","$1.01B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rpt",
"RPT^D","Ramco-Gershenson Properties Trust","51.55","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rpt^d",
"RAND","Rand Capital Corporation","2.4601","$15.55M","n/a","Consumer Non-Durables","Textiles","https://www.nasdaq.com/symbol/rand",
"GOLD","Randgold Resources Limited","77.33","$7.3B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gold",
"RNDB","Randolph Bancorp, Inc.","16.59","$99.34M","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/rndb",
"RRC","Range Resources Corporation","16.76","$4.18B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rrc",
"RNGR","Ranger Energy Services, Inc.","7.64","$120.5M","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/rngr",
"RPD","Rapid7, Inc.","33.91","$1.59B","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/rpd",
"RAVE","Rave Restaurant Group, Inc.","1.5","$22.57M","n/a","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/rave",
"RAVN","Raven Industries, Inc.","43.73","$1.57B","n/a","Capital Goods","Specialty Chemicals","https://www.nasdaq.com/symbol/ravn",
"RJF","Raymond James Financial, Inc.","87.86","$12.82B","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/rjf",
"RYAM","Rayonier Advanced Materials Inc.","14.63","$749.25M","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ryam",
"RYAM^A","Rayonier Advanced Materials Inc.","106.38","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ryam^a",
"RYN","Rayonier Inc.","30.1","$3.9B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ryn",
"RTN","Raytheon Company","191.69","$54.68B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtn",
"RBB","RBB Bancorp","23.3","$385.49M","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/rbb",
"ROLL","RBC Bearings Incorporated","137.96","$3.39B","2005","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/roll",
"RICK","RCI Hospitality Holdings, Inc.","27.33","$265.61M","1995","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/rick",
"RCMT","RCM Technologies, Inc.","3.7","$45.46M","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/rcmt",
"RMAX","RE/MAX Holdings, Inc.","39.04","$692.81M","2013","Finance","Real Estate","https://www.nasdaq.com/symbol/rmax",
"RDI","Reading International Inc","14.93","$343.25M","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/rdi",
"RDIB","Reading International Inc","34","$764.41M","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/rdib",
"RC","Ready Capital Corporation","15.35","$492M","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rc",
"RCA","Ready Capital Corporation","25.85","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rca",
"RCP","Ready Capital Corporation","25.4146","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rcp",
"RGSE","Real Goods Solar, Inc.","0.3227","$18.43M","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/rgse",
"BCNA","Reality Shares Nasdaq NexGen Economy China ETF","18.8136","$1.88M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bcna",
"BLCN","Reality Shares Nasdaq NextGen Economy ETF","21.84","$95M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/blcn",
"RLM","Realm Therapeutics plc","2.7","$12.59M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rlm",
"RNWK","RealNetworks, Inc.","2.46","$92.53M","1997","Technology","EDP Services","https://www.nasdaq.com/symbol/rnwk",
"RLGY","Realogy Holdings Corp.","18.22","$2.26B","2012","Finance","Real Estate","https://www.nasdaq.com/symbol/rlgy",
"RP","RealPage, Inc.","56.96","$5.34B","2010","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/rp",
"O","Realty Income Corporation","55.85","$16.2B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/o",
"RETA","Reata Pharmaceuticals, Inc.","61.23","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/reta",
"UTG","Reaves Utility Income Fund","29.8","$1.45B","2004","n/a","n/a","https://www.nasdaq.com/symbol/utg",
"RCON","Recon Technology, Ltd.","1.11","$20.51M","2009","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/rcon",
"REPH","Recro Pharma, Inc.","6.66","$137.98M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/reph",
"RHT","Red Hat, Inc.","122.51","$21.56B","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/rht",
"RLH","Red Lion Hotels Corporation","12.1","$293.72M","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/rlh",
"RRGB","Red Robin Gourmet Burgers, Inc.","38.07","$494.78M","2002","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/rrgb",
"RRR","Red Rock Resorts, Inc.","24.58","$2.86B","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/rrr",
"RDVT","Red Violet, Inc.","5.89","$60.47M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/rdvt",
"RDFN","Redfin Corporation","15.66","$1.39B","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/rdfn",
"RDHL","Redhill Biopharma Ltd.","7.99","$170.54M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rdhl",
"RWT","Redwood Trust, Inc.","15.8","$1.31B","1995","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rwt",
"REED","Reeds, Inc.","2.47","$63.11M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/reed",
"RBC","Regal Beloit Corporation","76.45","$3.32B","n/a","Consumer Durables","Metal Fabrications","https://www.nasdaq.com/symbol/rbc",
"RWGE","Regalwood Global Energy Ltd.","9.8","$85.84M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/rwge",
"RWGE.U","Regalwood Global Energy Ltd.","n/a","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/rwge.u",
"RWGE.WS","Regalwood Global Energy Ltd.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rwge.ws",
"REG","Regency Centers Corporation","61.74","$10.46B","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/reg",
"REGN","Regeneron Pharmaceuticals, Inc.","384.16","$41.51B","1991","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/regn",
"RGNX","REGENXBIO Inc.","60.69","$1.96B","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/rgnx",
"RHE","Regional Health Properties, Inc.","0.2","$4.04M","2017","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/rhe",
"RHE^A","Regional Health Properties, Inc.","2.35","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rhe^a",
"RM","Regional Management Corp.","27.8","$327.77M","2012","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/rm",
"RF","Regions Financial Corporation","17.29","$18.56B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rf",
"RF^A","Regions Financial Corporation","25.09","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rf^a",
"RF^B","Regions Financial Corporation","26.4921","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rf^b",
"RGS","Regis Corporation","19.63","$867.11M","1991","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/rgs",
"RGLS","Regulus Therapeutics Inc.","1.95","$17.04M","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rgls",
"RGA","Reinsurance Group of America, Incorporated","136.52","$8.69B","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/rga",
"RZA","Reinsurance Group of America, Incorporated","26.5","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/rza",
"RZB","Reinsurance Group of America, Incorporated","25.2","n/a","2016","Finance","Life Insurance","https://www.nasdaq.com/symbol/rzb",
"REIS","Reis, Inc","22.99","$265.99M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/reis",
"RS","Reliance Steel & Aluminum Co.","81.78","$5.92B","1994","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/rs",
"RBNC","Reliant Bancorp, Inc.","24.05","$277.23M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rbnc",
"RELV","Reliv&#39; International, Inc.","4.97","$9.17M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/relv",
"RELX","RELX PLC","19.69","$38.85B","2015","Consumer Services","Publishing","https://www.nasdaq.com/symbol/relx",
"MARK","Remark Holdings, Inc.","2.53","$88.01M","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/mark",
"RRI","Remora Royalties, Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rri",
